-1874.783813,-762.7415161,20.8
-1877.105469,-761.6958618,21
-1879.452515,-760.6528931,21.1
-1881.807495,-759.6287231,21.3
-1884.185425,-758.611084,21.4
-1886.562622,-757.5834351,21.6
-1888.957886,-756.5454102,21.7
-1891.366333,-755.5128174,21.7
-1893.791138,-754.4799805,21.8
-1896.199829,-753.4432373,21.9
-1898.602051,-752.3897705,21.9
-1900.998535,-751.3153687,22
-1903.38501,-750.2213135,22
-1905.755371,-749.1047974,22.2
-1908.104248,-747.9650269,22.5
-1910.437134,-746.8001709,22.7
-1913.874756,-748.2182007,23.2
-1919.912964,-755.7212524,24.1
-1924.506592,-759.8710938,24.8
-1926.933228,-758.9911499,25
-1929.408813,-757.9972534,25.2
-1931.998291,-756.7376099,25.4
-1934.460571,-755.3775024,25.5
-1936.732178,-753.8667603,25.6
-1939.054932,-752.2062988,25.7
-1941.496948,-750.1966553,25.8
-1943.857056,-748.2296753,26
-1946.094482,-746.3266602,26.2
-1948.386963,-744.3466797,26.4
-1950.807861,-742.1870728,26.7
-1953.236694,-739.9823608,26.9
-1955.683716,-737.6724854,27.2
-1958.073364,-735.3463135,27.4
-1960.329468,-732.9821167,27.5
-1962.483643,-730.5829468,27.6
-1964.230835,-728.0437622,27.6
-1966.033325,-725.4247437,27.6
-1968.088623,-722.4558716,27.7
-1970.195435,-719.4279175,27.7
-1972.359253,-716.3492432,27.8
-1974.575806,-713.2341309,27.8
-1976.843384,-710.078125,27.8
-1979.144043,-706.8837891,27.7
-1981.456421,-703.6500244,27.7
-1983.773804,-700.3705444,27.6
-1986.102539,-697.0482178,27.5
-1988.459351,-693.6743164,27.4
-1990.844482,-690.2506714,27.3
-1993.236938,-686.7946167,27.2
-1995.636841,-683.3135376,27.1
-1998.060303,-679.8314819,26.9
-2000.519043,-676.3117065,26.8
-2003.026001,-672.7485962,26.7
-2005.599854,-669.1407471,26.6
-2008.227051,-665.4907837,26.5
-2010.90564,-661.8023071,26.3
-2013.634155,-658.0839233,26.3
-2016.409912,-654.3372803,26.3
-2019.237549,-650.5499268,26.3
-2022.129639,-646.7177734,26.4
-2025.076782,-642.843689,26.4
-2028.068726,-638.9263916,26.4
-2031.105713,-634.973999,26.5
-2034.182495,-630.9984741,26.3
-2037.282471,-626.9879761,26.2
-2040.427856,-622.956543,26.1
-2043.609863,-618.8954468,25.9
-2046.823608,-614.8164673,25.8
-2050.075928,-610.7268677,25.8
-2053.36377,-606.630249,26.1
-2056.687012,-602.5140991,26.3
-2060.050537,-598.3753052,26.5
-2063.450195,-594.2131348,26.8
-2066.882568,-590.0177002,27
-2070.35376,-585.803772,26.8
-2073.849365,-581.5783691,26.6
-2077.375488,-577.3342896,26.4
-2080.931885,-573.0761108,26.2
-2084.515381,-568.8102417,26
-2088.122314,-564.5286255,26.1
